NAME	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	C13	C14	C15	C16	C17	C18	C19	C20
cydAB	0.4147178364366096	0.3519513585046433	0.4086905064842592	0.39402637294730847	0.43227834590916864	0.343165088341692	0.3840765487673236	0.34655073239793227	0.324873525009626	0.38882329020515294	0.13980437669532805	0.4216606589311729	0.433420531871445	0.4453998752138341	0.3303852875747171	0.38651733223230006	0.20332013448886038	0.5584791283373173	0.5606284538332147	0.38762613293392956
manXYZ	0.2551786139727398	0.26306057932999044	0.2484128433038145	0.33358884166611186	0.1731883400129087	0.23762519101882598	0.17799127114342536	0.14451436812191948	0.24852974457350013	0.2687225891327618	0.11023798833863195	0.22841637172190643	0.15785811474835781	0.2725681519398828	0.36383289138733726	0.22239372199135082	0.15277114855086962	0.17581046917189924	0.08314235508665986	0.14014864994660695
appCBA	0.9723501224797314	0.8137951114287467	0.9320190470341906	0.7966123542144549	0.8925802299129572	0.973490686253617	0.5499170152240754	0.5390964017738855	0.8054889288510042	0.8158131401806933	0.25340623226779735	0.9336229956467345	0.8595969396070959	0.9481021898680906	0.809025521553684	0.8106899932739108	0.5063822620241116	0.8406398083822255	0.8661370294728639	0.8521442877257273
ompC	0.46958828641540773	0.27126188412472635	0.3598977741294303	0.2338234215687188	0.3473836177621302	0.4600772085203464	0.4330866336227147	0.06281837267046173	0.26671244570952835	0.17359705500386355	0.1620005380265277	0.2604129753077622	0.4693497092752876	0.20724777971942882	0.38528725434802125	0.31523049269380354	0.30320244973412164	0.247197465309996	0.27940227178275656	0.17410649508330003
yjdHG	0.7577540457520122	0.9010421613292791	0.10593101016116356	0.7159784158099165	0.4053950366279279	0.194936203518454	0.9062520590782287	0.8159110706004857	0.7573097462769527	0.7532723932770793	0.6580650849880707	0.12486819440600046	0.3956058853629553	0.25076822884057987	0.7659929626444126	0.8532209373812408	0.18037212778524586	0.6719226928467995	0.4588356097711322	0.1482361208325858
cpxAR	0.9274876027875106	0.2685033533827661	0.9720913482911973	0.4400414323113348	0.8060196907926543	0.9232076771526719	0.3703705709178853	0.4871683389810754	0.6231783898447065	0.48214082650589146	0.6896300683068322	0.9531452300661818	0.8046432104451623	0.9058080442386158	0.4347982961629697	0.48620583565787967	0.9435001915742643	0.681802872938071	0.8069226875300732	0.9574207158239247
htpY	0.02460226849363782	0.16924470310315493	0.09454200379586847	0.09304768443020764	0.3010497469487414	0.3620610769675537	0.18225294471391668	0.2269866080230713	0.3642580192612158	0.1931756536173494	0.16055616726942018	0.30682322428947023	0.33424274881169835	0.1977973009220868	0.051144259891293946	0.46931786732301034	0.1738002513831661	0.16885908323842275	0.17737347160756015	0.15800762664174828
malI	0.19581179761885764	0.3327061307773595	0.25639102574091704	0.21246155719738588	0.2454570047648115	0.25169212320152673	0.2546720126786876	0.2813868522444909	0.3546617864475599	0.35286567453904644	0.21834657391294138	0.3113633769050349	0.29394979334779486	0.25141610732297975	0.2312238208726002	0.43361478750720583	0.3354007403570739	0.26207125640232326	0.2161664860747789	0.5053757080495299
dnaKJ	0.04320001042155394	0.22215190466443518	0.1896070463774189	0.21130761120486932	0.30176070186712745	0.255603838556152	0.2553749338386153	0.18721916005175374	0.39727210640162797	0.22280689323746053	0.23473743147437243	0.22264264432432612	0.30837819750933215	0.19442523794797323	0.12054766058182581	0.42900391470889787	0.12556448934212983	0.23411188229145413	0.14451810248428978	0.23126643827793825
malS	0.9284409231719652	0.5415836460710479	0.9226707124954042	0.8808683202547339	0.2570057880143733	0.4747929395883981	0.5790890817544745	0.6678817856977594	0.37702965682154316	0.6140928579162879	0.8664081969888008	0.8754076247488668	0.4917099890639856	0.7280390190197789	0.8841337583109304	0.24969213284659963	0.5842880301045121	0.8507736123030932	0.7982710281310016	0.36280367696308646
grpE	1,68E+08	2,13E+09	2,14E+08	2,53E+10	3,86E+10	3,34E+11	4,11E+10	3,57E+10	0.001292827334152534	5,73E+09	2,18E+10	4,58E+09	8,50E+10	2,47E+11	4,19E+06	0.005892709059420652	7,06E+08	2,91E+11	1,59E+10	2,22E+12
deoR	0.1043263439926988	0.9938518540182163	0.9821353077433268	0.6814323207202259	0.9287175392034974	0.30650328660507314	0.7415893077044141	0.29528580508149305	0.22107992415775532	0.8116087366603202	0.29023622855121156	0.30871412139609006	0.6582869516093675	0.9167319244908088	0.5296515729452956	0.3127543980682888	0.9819788370861129	0.8039939090751655	0.03997803457498759	0.5172665219139831
pspABCDE	0.341095898902853	0.3521891977090238	0.6659983976242424	0.8520189515024705	0.7098527930666072	0.6496384127129856	0.38372860422597876	0.9069565895328873	0.022780899416192466	0.7353683994094589	0.6388810074432544	0.6363524712216758	0.3749760791529121	0.5495060734532682	0.049465695688402894	0.8094815203079662	0.7523508393083214	0.6991103769811896	0.6447512830642044	0.5544187950227671
sdhCDAB_b0725_sucABCD	0.10817205510176564	0.10049294463421977	0.1623181204875771	0.08839198263375213	0.11261217485840562	0.01463102387177238	0.2767482523206057	0.1124878868809736	0.08711157213054924	0.1250974450555248	0.8197481716783691	0.09211879986663535	0.15626639798165023	0.07342059662722226	0.03047503807482118	0.13326024321477814	0.46730822599902055	0.09976850705915509	0.1867036319116453	0.10668869225302292
dmsABC	0.487513354408898	0.3973739957675097	0.5195210954044089	0.7569993589576205	0.8260735757958293	0.7910058732930864	0.16154352441090591	0.27474021996016873	0.2342385058569628	0.5545882569773103	0.016601847560040815	0.43848902242760535	0.547343149605849	0.49802293206848486	0.3722314512535864	0.48258766047697904	0.07558104918227623	0.5042317300114973	0.4327736121906674	0.23364619700294634
ostA_surA_pdxA	0.09937532791062771	0.27318843869898274	0.47927057510729937	0.23235181184322792	0.5473766228042374	0.21036107458705244	0.9163068290570796	0.8869005180417536	0.5000175844251838	0.4167818913740261	0.9871027755797288	0.5512082726120529	0.724824147619287	0.3640691639151338	0.07789628545222937	0.7019949842402635	0.9747504747092856	0.582867096882298	0.7135392440801851	0.788948473607124
FruR	0.25814503573150865	0.6222690382376075	0.7206973523922738	0.7897027765167228	0.17904892273325876	0.7822754112171213	0.07205515610719718	0.36539717802076127	0.5638545883496456	0.4873752252709813	0.2096152623465709	0.018338019948728006	0.10162838608667639	0.3989262798752461	0.49156200234481134	0.24823271063139424	0.40687946384598106	0.40081131832754546	0.07270493943153078	0.3279280181978586
marRAB	0.6240975893518662	0.4622831093167707	0.4836626471619636	0.3576256039179681	0.7119225762902297	0.36778754122496715	0.7304554880094988	0.6395267855479507	0.5441946504188505	0.5305024139851888	0.6486486876982849	0.7795900892557927	0.7278964386960849	0.5465129282906076	0.5090616502567258	0.656509947951898	0.5937117001117351	0.5531340230588938	0.6929867533035418	0.6522870041249268
cyoABCDE	0.011445181237407292	0.023564673849289064	0.033564750451626046	0.005455568850581667	0.06397264342956485	0.014805975616051705	0.4261954932769973	0.39488035847829567	0.03860694910935982	0.071417589497209	0.8469261879943284	0.08034982411719671	0.1422952065133845	0.03778838387737401	0.008945172004106551	0.19475432148053953	0.7497278116280203	0.07632664644812569	0.164093843434265	0.20828427757185877
tonB	0.357958320238986	0.6239925520378952	0.2282766099006303	0.37716975060352226	0.7654944324744543	0.7167389430445419	0.5785002239832676	0.45020048310765515	0.6962646398741692	0.45784815637588816	0.15185873144862772	0.24509483801093965	0.4254615647137627	0.4188602983405544	0.4178690903499091	0.6374687821934544	0.43980235277063423	0.26887934876848546	0.33141100823253244	0.6712821838632286
soxS	0.1796392586400273	0.5931273561228352	0.27952972185800307	0.332075721491758	0.10826665102093207	0.9999069510765775	0.9861396290598492	0.27641769291311036	0.4333272419144674	0.6910814085405893	0.10572347199828966	0.3983976243237128	0.887172643238883	0.6034744682126496	0.46584300045149823	0.7002548815218822	0.6070198953965416	0.6977093311824416	0.1670302099872959	0.9150613445824787
nfo	0.7097012311370512	0.6118984704514496	0.5264359737953179	0.5008190764266496	0.6817063224083839	0.6904210172705197	0.9281229720910775	0.6838615710638346	0.5979486817486719	0.7788048945700247	0.6815415207316782	0.8196863169975996	0.9068233117464175	0.8049287206031965	0.6388749033710313	0.8419476547282827	0.758685762997839	0.7944942595178164	0.723702568080616	0.8855330366953902
rpoD	0.005442040665753477	0.037418151536122976	0.30751630682831027	0.005304877491693413	0.27733137450821077	0.024762258809722926	0.8377619627577093	0.8070096495040242	0.32505798468724983	0.16384406398253434	0.9800304112512669	0.26430921874221514	0.5986227155563856	0.06457211643721063	0.0012682927918062526	0.4180070808025667	0.9525987051129164	0.43446753147174094	0.5504042960981466	0.6727081759095758
uhpT	0.7749890502278154	0.4069789328237201	0.808019397535776	0.4625723048775798	0.43595213056539756	0.2373693883853961	0.8510593138431078	0.8522453551549671	0.5489679947842364	0.5525280250507971	0.9884333232899181	0.7285441233442677	0.7149176139930702	0.5862212037843559	0.4005406058573985	0.5646363366798343	0.8677903730130454	0.746095783107371	0.8825558052534427	0.6358822660899064
caiF	0.4733076024021068	0.24262516853763483	0.21375923756184256	0.24068067207095534	0.5614313374405492	0.11937040638133845	0.19852308355561205	0.429981570735899	0.043685073359790355	0.385476391894001	0.07490568060020589	0.18718696403476118	0.2994453364323135	0.1770268478102727	0.2965848658396798	0.10625523202397644	0.2006531098273261	0.1461489212121986	0.1456449775702784	0.19112590122884476
iclMR	0.24861269847912848	0.9627587824770687	0.9129919926133645	0.22029512815925473	0.6843310253676482	0.10734912991652636	0.32057817574531894	0.08840350136473592	0.0523831429683793	0.3880318177045479	0.05090858167329639	0.04359646968059559	0.20609658180615362	0.5745564242263227	0.15829107220509236	0.10784994823810802	0.9077800845730353	0.33896047461912293	0.016448922578716885	0.17280573186932555
epd_pgk	0.9273760100595304	0.4164404651244703	0.9611276703280074	0.8198261530284988	0.165944088900431	0.13951104016942614	0.5998763856480054	0.7592242464318915	0.08457613901864058	0.37859251985100767	0.9798673908104801	0.9255934324496126	0.23938833949799282	0.7462588204826465	0.8158029658919977	0.15850992453793333	0.5203781835675142	0.8747864100349513	0.8221516339878236	0.2389658632555722
rob	0.7902779307289358	0.28401631740564137	0.33227527785234895	0.23374560671061356	0.7224206538917981	0.17440670729246155	0.9614458879589959	0.5770288142207932	0.4628573177157868	0.5162233430845492	0.7487075477878535	0.9710001408092594	0.8917674751775979	0.5955807185064311	0.5227879241530914	0.6412149102353776	0.6242850844407729	0.5688951120596941	0.9471714279367927	0.6672397258919082
adhE	0.36434375673762587	0.16360489651979354	0.37585906663005686	0.2197625591951293	0.6832044482817764	0.24918782990237817	0.23401853765015118	0.11350739172879894	0.2302130075203281	0.1873079896590772	0.34481413644463427	0.4849924603535688	0.7101479867285521	0.4226422240131357	0.11339929195815535	0.17554504455286965	0.43586283140368126	0.4565575727534716	0.4818631320303728	0.32932649219360155
zwf	0.6562265270539904	0.7111696535998167	0.575144244205424	0.48371875388952085	0.6226000189719334	0.7138231941302148	0.9593000293896085	0.6819590707152571	0.6525485444055785	0.7587679959336638	0.6685819154978418	0.8588326203899759	0.9400957085711146	0.851036801185318	0.7026897924780215	0.8542354983766214	0.8114409789896456	0.8323801111950189	0.7473027300577644	0.8855079906115064
lacZYA	0.9635459040743602	0.43154505575354546	0.7089900077046122	0.6260719246780817	0.1959328281672366	0.2317804461534512	0.6102578069996996	0.8167851026093855	0.3822714618353321	0.6534009729898859	0.8458197182498473	0.6201726531235501	0.4568126225982181	0.7770695835610083	0.8985670710265329	0.3318473179051556	0.6957246543606405	0.6654441722137729	0.7871371327136724	0.35409659320720305
nupC	0.041018923333461875	0.5084960159395436	0.2816037236405866	0.8056887245751827	0.27546267325689594	0.6862276758092177	0.08815927960038786	0.04112707478366592	0.1706465485069404	0.40119060348113184	0.00788816076300509	0.33432716297822673	0.08586429641971949	0.5079517941062122	0.8670476561381079	0.2333996286636772	0.010958980218904598	0.290896738766004	0.13888252916838512	0.1824550202312245
acnA	0.3313012765192563	0.746831391760192	0.44535893758140394	0.4078757688694393	0.3045112350935776	0.999966563158534	0.992006896611162	0.4167371303922747	0.6929599113245388	0.8339754462315024	0.17543327260208075	0.5372444702133883	0.9074995893973675	0.7824984388461345	0.7393382110653934	0.8348264244841367	0.7528070173954708	0.8349439685011465	0.3159181289550083	0.946099661741093
envY_ompT	0.7874726110025762	0.23450926187911442	0.930877429747935	0.6072599507216917	0.30350955857030687	0.7146635985693595	0.6719353018321117	0.29240391135167876	0.051945845956519125	0.3385073820136164	0.5056718888729601	0.7390004651607364	0.4911043590650698	0.5397675561334632	0.5285094112438057	0.9623385612673491	0.6682120486015033	0.326069726060476	0.7348811485734554	0.49229900375819247
ebgR	0.9058326258639012	0.5992300825765381	4,46E+11	0.16423047574288294	0.11147877560517329	0.1899710187747089	0.5035075664513858	0.9426737021530656	0.6424708273591849	0.9585327341473413	0.6263560218845089	0.1625439270952287	0.5469101876693908	0.9286082222863797	0.9368749868481832	0.6313390689834213	0.8980468753668308	0.04253468376043832	0.6495422574698344	0.19156466127705093
fumC	0.2305125568219648	0.2052515254173397	0.11778225391418863	0.15402454151700962	0.25716308153022915	0.2918840806297753	0.5596203704279216	0.43699089065947305	0.321920509842149	0.37306995818331035	0.5624537662390473	0.2887103761619199	0.4889580679018231	0.3482728145061303	0.4014873737509159	0.4024862077903091	0.7014068323056913	0.2971264846554139	0.36212962301924334	0.4806935816076784
osmE	0.5007631304943481	0.34489010126238456	0.26389432379433003	0.05818424353123247	0.3430370753070105	0.3496027257725226	0.5378370618281395	0.018038684822976086	0.9331258382156584	0.06318644817553302	0.18241277500875971	0.10396935211100868	0.7219027742983583	0.09646644424709144	0.8079699437759656	0.027821519770348708	0.13739742680027803	0.1877210830511137	0.1726649142071668	0.007662364488012502
glpACB	0.16845783259639505	0.17465108448665842	0.1563187799758822	0.22778822811354835	0.16533194584803185	0.18603593969700552	0.2755494320521828	0.18259209577396868	0.10910806948203686	0.19067533634020523	0.2651890606114053	0.12206860090200851	0.09304825126221894	0.2131961994604452	0.2026027724762539	0.13135111629049975	0.28803286985269944	0.09808129457970932	0.2112179577067497	0.14169605989366393
lrp	0.32928792794795536	0.696257585797019	0.057022083086457946	0.3870709016803379	0.6481163403862316	0.25614213179678275	0.38484485860156464	0.7681652312663058	0.9497866224993029	0.6690983631830549	0.5456745119431549	0.29182387918394337	0.5696864170474073	0.37676540853373947	0.47780838125228614	0.02279823624593515	0.2776564000046779	0.5963137547825863	0.27186753272623376	0.4940548374120843
glgCAP	0.9660225774106734	0.5793052310472007	0.9778754253419819	0.9010306546407639	0.41632779930378877	0.4600869049760923	0.6945363517683221	0.8344855071557068	0.49533514400304807	0.6921945068793887	0.9888971380847833	0.9476199182470382	0.6590340443263975	0.8149903033045532	0.9020623663843753	0.4413578601909056	0.6882306890912377	0.9321829759279155	0.9148627378364745	0.5245202494566809
dctA	0.142096434132434	0.22823406618604564	0.07189965347168488	0.2570217001798629	0.4167293956180661	0.2501269092348223	0.3200013751268643	0.36533415835905625	0.19319458075680457	0.28885030621200886	0.32299970995399446	0.1520057706018122	0.35277403061395807	0.1740219086068336	0.16263726062493153	0.33431295914532017	0.4513128682585943	0.17780312960128047	0.2348085425981754	0.15827434496211915
malXY	0.9510411567397564	0.6710582393662253	0.9457338420856702	0.9183336965837592	0.557544194303414	0.5835753895960366	0.8139468742788081	0.860850649829257	0.643809626386091	0.7681644365610726	0.9636227632168783	0.9286000231103113	0.7757072686869864	0.8760980646716674	0.9167114132661239	0.5174111199622905	0.7866554553359554	0.9236028585476808	0.9107732786987824	0.6481519404441665
hns	0.14177228324234648	0.2689513652586429	0.5709176682845414	0.6723015460185872	0.013311780398856995	0.6967295019615262	0.41691926562293474	0.29088648190323296	0.5497866294265558	0.08026677182546701	0.5499548476330628	0.8949121116214983	0.5400689715781335	0.5329590655310077	0.09910684270677952	0.8478735307521241	0.31305830913721416	0.6494426686054847	0.6310114344061919	0.1071491545119119
osmC	0.6123258695383915	0.46795302505609826	0.6245452981651157	0.3749696725795468	0.5085307756388008	0.7676317056842827	0.43577793530604636	0.5215711062050549	0.697334992209098	0.4128190542063423	0.6372555037685702	0.722681000005261	0.7152568283292897	0.7338044342978023	0.35601725140767276	0.4204354457072909	0.5995826110676551	0.7398128691963891	0.6071371496428105	0.5974552497299545
nagE	0.6192576783067201	0.4109279295731809	0.5776128736864228	0.5732728437214415	0.3190742592394445	0.3924096868884491	0.5282885544798084	0.5191665086540326	0.4467280411280213	0.4101037507922883	0.5933185349934653	0.5494294618631683	0.5403949420729125	0.49571788489693935	0.516183381266385	0.32002627240432013	0.48261612016924915	0.5277887545102127	0.5396431700769619	0.4257421760851091
araFG_araH_1H_2	0.41065991661686063	0.3198735999105317	0.39606637197464123	0.401998934882714	0.2036606719406403	0.274225177904716	0.3867139270195171	0.35058901764321493	0.26477509961731094	0.25327899245313007	0.4984759331461972	0.47261933025853636	0.2757735039074619	0.40099431068816127	0.30918722327890635	0.2664245809347062	0.3778834077156861	0.44746561484276226	0.418381999432368	0.23592385899308366
nirBDC_cysG	0.8671053114373595	0.8823592652509856	0.7875287360985798	0.6304361796957777	0.48034665146595645	0.7017679594623045	0.6320156456325255	0.39377239937103425	0.9311504733553236	0.843647217874031	0.47103165582726375	0.8139553623321066	0.4288376743282495	0.8796052169408589	0.9879221301155828	0.6678677749347353	0.33953437690492744	0.7470239626961022	0.65478955345085	0.793359239931388
fepA_entD	0.16158432459180036	0.28196660891985115	0.076927751843187	0.14795901791908436	0.4457626616906972	0.3924435704259984	0.297458488941382	0.20524551139370223	0.3715954705608036	0.21803598738053262	0.14441123136181946	0.08430303579976889	0.2668607191196219	0.1446850456189508	0.24371888550275764	0.37779576030202994	0.3716385508250012	0.17251709358180442	0.09826218200667847	0.3768811611796352
glcDEFGB	0.29958721920772485	0.34883995744715635	0.3560007157708107	0.5233890985509266	0.2894585443311655	0.4361302773291465	0.36592188408145704	0.6969023808838006	0.03173385789330544	0.45672157940846003	0.526410951279589	0.38189229301572486	0.14317571070628504	0.36696747519216355	0.2763694325842566	0.5631324110298536	0.7422074257624501	0.4097526427317596	0.27864040103049137	0.24845562579573519
udp	0.3852130813225034	0.42348378555152394	0.49353386656256987	0.7982425935511078	0.2688562955556756	0.41483264548723964	0.3154389661787371	0.32894302743425735	0.25037696040543517	0.44229502144587274	0.28423649755925134	0.6303810710871293	0.22271539152327574	0.5460015650518004	0.8582442237228238	0.16438773733190304	0.1816179094777949	0.5422012520852689	0.3685859504612271	0.19984486200639953
skp_lpxDA_fabZ	0.5260323387561048	0.503757436036995	0.8201291562141956	0.4242743489146889	0.7298811048531053	0.5586960992349326	0.7922252178905391	0.8010577626563306	0.7383133482155954	0.7381451426467842	0.9498394367633529	0.8123663270689613	0.8454797145226811	0.6225048276462021	0.3384392614785302	0.7371457836762741	0.9814113360875285	0.7456526084701067	0.851985975032818	0.9205518498745491
rotA	0.979095726704481	0.5793830269140166	0.9907584067231239	0.753586428458457	0.9237515359754691	0.975076899123116	0.6113055182257207	0.6965224847548095	0.846008825235273	0.715956138053329	0.8747486019971464	0.9827212720003662	0.9252283760819043	0.9667263420135218	0.6872939315023308	0.7748709573603814	0.9765919932258385	0.8630259332338349	0.9176889971396526	0.987873537994516
ndh	0.007294066050563041	0.030080943868462027	0.1293213117954322	0.011913980329387865	0.08460157453159728	0.030233298021387276	0.4790023913949845	0.4427534445415867	0.08986283168964125	0.0665664499657496	0.8468809588880549	0.06412495410849606	0.20823782233639912	0.027095972191888692	0.00481000713183825	0.11612539250339564	0.7473710759109737	0.16178489457847098	0.1787542680162074	0.19329639925108974
glnALG	0.48710178949159627	0.5084763701660798	0.554711029734678	0.5869259536041838	0.4779062121549532	0.4337169412774189	0.4032889373161104	0.4678553639017785	0.2617126918704626	0.4534414459455791	0.5523665721029093	0.5978823174034995	0.49712354600316744	0.4635723627734153	0.32018886422878273	0.43763467940969364	0.539884426753926	0.5613095970816127	0.5227004891464762	0.3410472827929465
dsbA	0.983253846386687	0.5711212763702385	0.9918134329613575	0.7815653879639096	0.951923165927458	0.9832558678294503	0.6599724915897723	0.7729435475336439	0.8507983215533109	0.8299509196507819	0.9143938049951135	0.9888196806916347	0.9611976142375158	0.9772415730857462	0.7692938855404803	0.7680347055984078	0.9870605155572922	0.8735255281827525	0.9332875552912488	0.9878265395540732
glnHPQ	0.2558270273276077	0.20361577701023817	0.30475966518196823	0.27061757454021196	0.32685898923306866	0.345328235928258	0.34393466962719194	0.18291917304729594	0.05684624134077287	0.17724831125050333	0.19307111787738082	0.13549611816393908	0.5434689245538044	0.2017334157822904	0.08480596079728193	0.16909546026006897	0.3156139029763757	0.31459691436921966	0.28784197456736627	0.14799048033479795
narGHJI	0.6587240798291598	0.7998727449693603	0.7937943584072152	0.7232348418581397	0.55880570083298	0.6511644602961646	0.5378868865108235	0.5994831007723675	0.6608608093045341	0.8043124691140224	0.48988777294450525	0.8455519340240015	0.4404508220940352	0.8207048351347759	0.7401560274407869	0.7965323950949971	0.477228418378177	0.6521521881563368	0.678561049854338	0.8414975394502523
hycABCDEFGH	0.2332349985187354	0.5052684667294612	0.49019959917838396	0.5396628406289704	0.5300607615188979	0.5432695282195771	0.46280947793882526	0.5778071254695696	0.07845369801868762	0.411525162972235	0.46859614879031364	0.5047974593629322	0.6072806499374883	0.47624097273093996	0.11789182397295855	0.5828692512094107	0.4878027893468812	0.5827511951787666	0.528748409316809	0.5087505931716128
fadR	0.4568861419638996	0.004811550274206187	0.02597832185330857	0.38385368480514703	0.08619936952694897	0.7384355158876517	0.2004380100691679	0.6624974723792119	0.8522805287326217	0.29427123632199076	0.7124200517733535	0.6409229526727156	0.41475611323421224	0.1097374359552982	0.5240606531708041	0.7091488460989932	0.014958500349279093	0.24307297235410072	0.9206127889070803	0.5086195142911041
ompF	0.6905146270117686	0.6267912115360419	0.6884189359504082	0.7399508264418838	0.7059101623313034	0.6631801472276732	0.579292564591769	0.705863119116757	0.44217504283995074	0.7101381924727102	0.7922034149945172	0.6956318454002631	0.6838692948646922	0.6376243322146266	0.6790321331635314	0.5067639025810029	0.6985967725750334	0.7144230297476526	0.6281531588116711	0.610394346725881
glpD	0.9555957929809404	0.5709147009827416	0.8235009120832283	0.7296190189323777	0.5887534201970969	0.6438694956961901	0.7802605102721717	0.8723403222645241	0.478674219958018	0.7868676893668739	0.8460992282602148	0.7806219294577231	0.5019998410062364	0.6815823437087026	0.72208015378606	0.486802188467846	0.739386167589459	0.7359908927533364	0.7509671976177482	0.5095242875756802
lysU	0.45933174976394997	0.2327297906022067	0.8823214397239235	0.5061616306032368	0.2802906322158507	0.6026573625212563	0.5157915755724221	0.06595828667018297	0.02205868378017574	0.1781139524271915	0.31384822254882083	0.5728615348379708	0.23460220734925655	0.39483455695379677	0.3084790022841696	0.9093187897409454	0.5162984558584036	0.2981455163207614	0.5057259075997692	0.3512946321836414
gcvTHP	0.2699145337984412	0.3557308572724321	0.16145986038636687	0.31434195219210703	0.5026756154496285	0.16202200714192486	0.16891226512658605	0.5567847098021603	0.22541202797844664	0.4290899869491656	0.5492974017923975	0.32714810480363055	0.25894884823336456	0.1804145532631971	0.30066903682507984	0.0969251721817057	0.5739888296071363	0.2582450158038785	0.4445084366291605	0.15478431198540304
fadL	0.07504011221506288	0.264671484195707	0.16602931637937113	0.16587081666726577	0.24686415310835955	0.14810637279511785	0.09253726424716921	0.20327402965273458	0.027824461262102466	0.3552461077767893	0.041640773469730184	0.13707359888955817	0.16792808924081593	0.27824190667412557	0.10434446214860942	0.2941838995189344	0.2677132273607239	0.11714569285294246	0.09935849713114513	0.2794561737810472
glpFK	0.8584078274152068	0.47786462398705165	0.570377604589984	0.5225522172951959	0.44626496278870886	0.43530039179196206	0.6029152224033337	0.5625139792059599	0.3172446125919866	0.5330784846221894	0.6171488577925512	0.5242350930751987	0.39721476964618413	0.43885470235053226	0.6012012698876049	0.23921314155084206	0.5507726398024985	0.5472859042349113	0.5188142623266521	0.3655391271190654
ybiS	0.9265666236465513	0.6872491096821346	0.5929490790968099	0.5381988945737816	0.9217575343622886	0.5211873717773615	0.9887168311901346	0.8061269228682962	0.7334961487023695	0.8244616516408234	0.8979341771840094	0.9942139710138546	0.9732591749649665	0.8491880152746304	0.8443913530075422	0.872528327768373	0.8933346418761033	0.8492688187700276	0.981518991231142	0.8825619001499379
mdlA	0.8983880195734789	0.5257943863253713	0.48183959643984137	0.45185129435049226	0.8472902005405403	0.28044188074216686	0.9828918619408983	0.7102483585147356	0.6095706681409953	0.6205538319187397	0.8629680637551709	0.9886284632404432	0.9546934148410564	0.7856351037493094	0.7067752956203275	0.7115122707322014	0.8056656291239235	0.7472289206387972	0.9700869183522105	0.8418974041277054
livJ	0.3419342362303742	0.12172227270893182	0.8347178850112722	0.5028917716662921	0.13023576930715602	0.4503018884348036	0.23746996314683824	0.06702626723049358	0.019697691240366695	0.18009231035356638	0.3124419638217615	0.5264050407933261	0.22279533044469121	0.4436793117182957	0.2861972233220743	0.889547046445255	0.4260705539342278	0.2513725009989493	0.5508622684300313	0.323366666477773
fumA	0.008227283215079904	0.045784190907589055	0.09423953872577281	0.008343420656980597	0.13069362696236614	0.008535997375598911	0.4838639416299817	0.36902587001413345	0.0890800398039442	0.07932433132393885	0.8558842682766323	0.08660669362673312	0.17725133232469784	0.02362034754229475	0.0013850203675848213	0.11827252997799997	0.6853597399769099	0.0791494465710229	0.1881510911217852	0.18294379287890716
aldB	0.8898945434407682	0.6209350705753552	0.9077049586890307	0.579722617596329	0.6271178041295664	0.45077127778302317	0.6031472682389727	0.30190070775486305	0.6279024189004953	0.501184110496047	0.8428572003206916	0.9206930783717494	0.795531424601222	0.8898588580610126	0.567499201611151	0.40181092003293645	0.8022961163758167	0.8296307764807965	0.8694457973430747	0.8648831490271983
rpoN	0.16777209646685312	0.3294479331448695	0.5747923674239622	0.8442505639107805	0.9729534865489609	0.8609327611085752	0.4284536393471715	0.847308692570583	0.006988827253997833	0.4802703794981042	0.32874524196584576	0.4325649766633512	0.9588628433152451	0.36413360946199563	0.017140311139643018	0.6906121488010285	0.670119580577658	0.7301047877578218	0.6788454999905833	0.24064366497250794
gntR	0.810728227822428	0.3786223372284378	0.9990049367438245	0.8016359620175565	0.8827802522548672	0.8609709218660093	0.4554891331855689	0.017878590470879984	0.3284280469307614	0.03466334135543857	0.27197563166162536	0.8640830133495444	0.4680486939423715	0.1016347548728031	0.06475890880066254	0.4559298077477271	0.08518924242730234	0.9529158806593232	0.3954867802255629	0.8234464351660137
galS	0.5581334767228103	0.2303072441992824	0.5623107426199451	0.47803816153535206	0.2499979863976666	0.3756649664264068	0.3959474434829862	0.534737585315414	0.29671929394698804	0.3386093608066557	0.5327873229111465	0.5287780342521314	0.3393291778825235	0.39172166842071166	0.46146077450539835	0.2202242090453191	0.4968094817531349	0.43457778928933366	0.47492626747572764	0.27572001904303756
ecfI	0.30895444612447215	0.25614613452701845	0.7382717375153591	0.2053027111066242	0.6453893496059409	0.23838398965602886	0.5913163682750979	0.6955601305492093	0.5855715503766505	0.609742230202408	0.9126927561127116	0.6429257716893854	0.7093190767284185	0.32239127048921645	0.16325540103684158	0.5517069755762051	0.9601480009447875	0.6659474062979795	0.7804358155992129	0.8779978330417033
fpr	0.5595178008317018	0.7464180705892611	0.5782883425101679	0.5238104616472155	0.572455174648319	0.8304227447992852	0.9341795912355999	0.7073225556806236	0.7422218843644336	0.8079511488107579	0.5842917599397839	0.7860516910009	0.9414529605667478	0.8265229982417437	0.7099924973211582	0.8517858930666534	0.8133152333552579	0.7941917813939351	0.6330994518402185	0.9085757307704684
